0,1,2,3,4,5,6
-1.6963952847973698,-1.1225839849692132,-0.49156156694807673,0.7195207862641178,-0.07983048633741581,-0.11823378335280968,0.808992714452913
-1.2156808310510516,2.435637773474027,-0.69465785480797,-0.09884273800344183,-0.8030187846290542,0.9177771979121552,-0.3229690839787666
0.9358532889826523,-0.38520156587717524,0.02595328587204931,1.2938435341356325,1.9872853340978665,0.6821393082583089,-1.6247214096192824
-1.614638277939851,-0.7245861581639147,-0.27235812551696265,1.0861164877969676,0.42781354006207345,-0.08298226706358089,0.6870006670081817
0.2237006153291258,-0.7836098222436337,1.1844343339808896,0.7213528162561855,-0.8012428969355616,-0.525879459927263,0.7888927879014184
6.2655978186446815,-0.6094491837216177,-2.0855642317326315,-0.5777851348468319,0.9656174469067704,1.091335122314232,-1.3690754418973385
0.2616668805110493,-1.2956353041122293,1.8254576232914002,0.06677575532751252,-0.21937114018091597,0.10116127254560967,0.41659677884019863
-0.4653385831424545,-0.4776979077122672,-0.09716300922896323,1.0619184718405514,0.1583297182352815,0.2964662436485822,-0.07936413361158218
-0.5996811582964949,-0.40859131853073344,-2.0176453489901798,1.0433354121386607,-0.5731392237833047,0.5599645299878482,-0.7684726749122434
0.5227710590927676,-1.312163252280943,1.9425411227903593,0.16892724683206645,-0.6507923874011453,-0.3305375089658775,0.715910581309927
-0.7122718167361004,-0.8162854522796846,-1.1053297123030141,1.0216227661975847,0.5416092905959832,-0.2220857322403811,0.5357075848833284
1.943460126822909,-1.3017249034230114,0.665136301250346,0.02586929857972946,0.3114543509091947,-0.11153059431260395,0.4165605530459013
1.5254006532898754,-0.85969711353357,0.7818570344728522,0.23574915587870868,-0.4855258288477519,0.23155857134776556,0.28047505834790143
-1.6204542526183825,0.19082663749169526,-0.08477426205617805,1.3232111053858826,0.04854885574973054,-0.08331901541709638,0.3068570203772545
0.7101587873921469,1.8313843848072575,1.2476805770191988,0.9231440610052903,-1.2133856392530953,0.019146557769807424,-0.34879052667221183
-2.1414145384715573,0.8885650520439584,-0.5435958414427758,-0.8653218711312647,0.34039786360413005,-2.1246080631669573,-0.7321686648080332
-0.9840515602124502,-1.6351044513991015,-0.9778463136490403,-0.20622906466493238,-1.2811605375218842,0.1977564939764408,0.30260815179274686
0.4703155726539006,-0.09703387535768265,0.619945340788369,0.9451072832456934,-0.4120385755758508,0.913893203006419,-1.1751821370491338
0.747720289166089,0.048390471690992774,3.1409085234288,2.101997481818037,-2.4514099041127153,-1.477228315996911,-1.0763825739629023
-0.1705729176415137,-0.08443837562874637,2.574605473012872,2.4533359600913087,-2.3150449701077607,-1.8401766223183567,-0.7323281834951313
5.405116062920958,1.806124098548892,0.14937201039047285,0.9913064112644454,1.8109221772142028,-0.3986884162137614,-0.7604723396052532
0.397035702903167,-1.7581659459884833,0.6977598057760213,-0.5854628935968235,-1.088072236837622,0.05340019380265624,0.8339034784441017
2.6780950603439977,3.6801459571142714,-0.31082707794329234,-1.4239861050165414,-1.1225882007282577,0.5702884677429866,0.5719200335547643
-1.490081576220297,1.8723349725396778,0.1715299052490435,0.9254551819979743,0.019011054018690104,-0.4982814374553209,-0.524659999120454
0.15757617983329747,-1.6384094782839296,1.6769553317968264,-0.15182918081334115,-0.07659540498230792,0.24082061826722223,0.5111388287629032
-1.4824147681044706,0.38145661904135386,0.027427418807390396,0.6780985568879522,0.6669465016870033,-0.08712790729652989,0.6702679552577793
-0.052564903969929556,-1.7825012842914478,1.7260495617167122,-0.21516396478980834,0.057731792349254685,0.11155795535685734,0.7491472728939873
-0.12966437491915012,4.061523740592061,1.55242577252144,-0.37260742492142734,0.38144398611382574,0.7383303853493729,-0.716728868057705
